shipment_id,order_id,shipping_partner,shipping_cost,dispatch_date,delivery_date
1574,877,Delhivery,50,2024-12-09,2024-12-19
1575,1894,DTDC,174,2023-11-22,2023-11-24
1576,546,DTDC,100,2023-07-16,2023-07-21
1577,3432,Ekart,159,2023-08-18,2023-08-23
1578,3164,BlueDart,151,2023-10-17,2023-10-20
1579,2043,DTDC,126,2024-07-29,2024-08-08
1580,1839,BlueDart,179,2023-02-23,2023-03-04
1581,1508,Delhivery,132,2023-09-25,2023-10-03
1582,637,BlueDart,74,2023-03-25,2023-04-03
1583,274,Delhivery,125,2023-09-12,2023-09-17
1584,2106,BlueDart,200,2025-03-28,2025-04-06
1585,2081,BlueDart,80,2024-06-21,2024-06-23
1586,2411,Ekart,167,2024-11-03,2024-11-10
1587,1632,Delhivery,171,2024-09-25,2024-09-30
1588,2141,DTDC,48,2024-07-04,2024-07-09
1589,1797,Delhivery,146,2024-09-04,2024-09-07
1590,522,Ekart,112,2023-07-12,2023-07-15
1591,921,Ekart,199,2025-03-02,2025-03-08
1592,323,Ekart,156,2024-07-30,2024-08-08
1593,13,Ekart,178,2024-10-15,2024-10-25
1594,3042,Delhivery,68,2024-02-11,2024-02-20
1595,2881,Ekart,196,2024-03-26,2024-03-30
1596,2165,DTDC,101,2024-10-08,2024-10-15
1597,1049,Ekart,52,2023-07-26,2023-08-03
1598,2528,DTDC,76,2023-09-14,2023-09-17
1599,2586,DTDC,85,2024-12-13,2024-12-21
1600,1090,DTDC,81,2023-01-12,2023-01-22
1601,2293,Delhivery,61,2024-11-11,2024-11-20
1602,2922,Delhivery,135,2023-09-10,2023-09-14
1603,3495,DTDC,55,2024-02-12,2024-02-20
1604,259,DTDC,70,2024-11-24,2024-11-27
1605,1904,Ekart,125,2023-04-24,2023-04-26
1606,2932,Delhivery,161,2024-09-16,2024-09-20
1607,3318,Delhivery,78,2023-03-22,2023-04-01
1608,707,Delhivery,182,2023-03-22,2023-03-27
1609,2387,Delhivery,120,2024-10-25,2024-11-02
1610,144,DTDC,67,2023-07-15,2023-07-21
1611,2597,BlueDart,115,2023-04-03,2023-04-12
1612,369,Delhivery,111,2024-05-09,2024-05-15
1613,1670,Ekart,116,2025-05-05,2025-05-12
1614,1343,BlueDart,92,2023-03-29,2023-04-02
1615,1394,DTDC,117,2024-01-08,2024-01-11
1616,3056,Ekart,145,2024-09-26,2024-09-29
1617,1664,BlueDart,137,2023-07-18,2023-07-20
1618,819,DTDC,118,2023-08-27,2023-09-06
1619,2085,Delhivery,53,2024-02-14,2024-02-21
1620,1829,BlueDart,123,2023-10-29,2023-11-04
1621,735,Delhivery,56,2025-04-02,2025-04-09
1622,2322,Ekart,99,2023-03-31,2023-04-08
1623,1629,Delhivery,140,2023-09-23,2023-10-02
1624,2668,DTDC,164,2024-03-21,2024-03-29
1625,2078,BlueDart,107,2024-10-02,2024-10-05
1626,265,BlueDart,110,2023-11-13,2023-11-20
1627,1129,Ekart,189,2024-07-14,2024-07-22
1628,266,BlueDart,128,2024-12-02,2024-12-09
1629,101,Ekart,90,2024-08-07,2024-08-09
1630,1439,Ekart,50,2025-01-22,2025-01-25
1631,1551,Ekart,143,2023-08-02,2023-08-06
1632,1491,BlueDart,156,2023-04-11,2023-04-16
1633,352,Ekart,198,2023-02-20,2023-02-22
1634,2685,BlueDart,149,2024-08-19,2024-08-22
1635,3138,BlueDart,172,2025-03-07,2025-03-13
1636,1087,Delhivery,196,2025-02-13,2025-02-22
1637,2298,Delhivery,132,2023-04-11,2023-04-15
1638,200,DTDC,94,2024-09-12,2024-09-15
1639,980,BlueDart,140,2024-08-03,2024-08-07
1640,521,BlueDart,181,2023-11-22,2023-11-27
1641,1756,Delhivery,68,2024-01-05,2024-01-14
1642,2845,Ekart,186,2025-06-02,2025-06-06
1643,3045,BlueDart,40,2023-04-21,2023-04-25
1644,109,BlueDart,176,2024-03-13,2024-03-17
1645,462,BlueDart,108,2024-06-08,2024-06-13
1646,1492,DTDC,186,2023-04-29,2023-05-07
1647,366,DTDC,71,2024-05-20,2024-05-29
1648,2794,Delhivery,165,2025-01-02,2025-01-10
1649,2541,Delhivery,160,2025-04-09,2025-04-12
1650,577,BlueDart,98,2024-09-19,2024-09-23
1651,2881,BlueDart,93,2023-12-01,2023-12-04
1652,1481,Ekart,103,2023-07-31,2023-08-03
1653,1443,DTDC,75,2024-03-18,2024-03-22
1654,2943,Delhivery,109,2023-11-15,2023-11-22
1655,2944,Ekart,66,2024-12-09,2024-12-11
1656,1092,DTDC,63,2025-03-23,2025-04-01
1657,3097,BlueDart,176,2025-05-02,2025-05-10
1658,2729,BlueDart,59,2024-09-16,2024-09-26
1659,2197,Ekart,113,2024-10-28,2024-11-01
1660,1582,Delhivery,142,2024-07-14,2024-07-18
1661,798,DTDC,41,2024-01-20,2024-01-24
1662,869,Ekart,152,2024-06-19,2024-06-27
1663,945,BlueDart,75,2023-05-25,2023-05-29
1664,566,DTDC,91,2023-09-16,2023-09-20
1665,1856,BlueDart,140,2025-06-10,2025-06-20
1666,2099,BlueDart,127,2025-02-03,2025-02-06
1667,1030,Ekart,74,2023-04-17,2023-04-23
1668,2136,Ekart,162,2025-03-07,2025-03-16
1669,1423,Ekart,106,2024-09-17,2024-09-19
1670,1908,DTDC,148,2023-10-17,2023-10-20
1671,1279,Ekart,59,2023-08-08,2023-08-14
1672,15,Ekart,48,2023-12-19,2023-12-28
1673,1584,BlueDart,129,2024-12-08,2024-12-15
1674,889,BlueDart,108,2023-06-30,2023-07-05
1675,1225,BlueDart,111,2025-05-05,2025-05-11
1676,2978,Ekart,121,2024-01-19,2024-01-22
1677,22,DTDC,163,2025-02-10,2025-02-20
1678,1304,DTDC,74,2025-04-08,2025-04-14
1679,2937,Ekart,155,2024-07-10,2024-07-13
1680,114,BlueDart,128,2024-03-14,2024-03-22
1681,3243,Delhivery,149,2024-12-31,2025-01-02
1682,710,Ekart,89,2023-07-11,2023-07-13
1683,2701,DTDC,71,2025-05-02,2025-05-11
1684,1062,DTDC,82,2024-09-19,2024-09-25
1685,1155,BlueDart,149,2024-06-14,2024-06-20
1686,480,BlueDart,41,2023-12-23,2023-12-27
1687,1322,BlueDart,53,2025-02-08,2025-02-16
1688,2293,BlueDart,45,2025-05-25,2025-05-27
1689,2968,Delhivery,192,2024-04-30,2024-05-10
1690,2055,BlueDart,49,2024-06-10,2024-06-14
1691,2377,Ekart,85,2025-04-27,2025-05-01
1692,2565,Ekart,76,2023-04-28,2023-04-30
1693,801,Ekart,165,2024-10-12,2024-10-19
1694,2314,Delhivery,80,2023-03-25,2023-03-30
1695,2007,Delhivery,82,2025-06-05,2025-06-09
1696,1291,Delhivery,82,2023-03-30,2023-04-01
1697,694,BlueDart,132,2024-05-05,2024-05-15
1698,3431,BlueDart,125,2024-04-19,2024-04-29
1699,3232,BlueDart,83,2024-09-19,2024-09-25
1700,1767,BlueDart,85,2025-03-19,2025-03-21
1701,3444,Delhivery,181,2023-06-24,2023-06-30
1702,19,DTDC,48,2025-05-26,2025-06-04
1703,52,Delhivery,165,2023-08-27,2023-09-05
1704,434,Delhivery,137,2025-03-16,2025-03-23
1705,2221,Ekart,137,2023-12-02,2023-12-06
1706,56,Ekart,187,2024-06-02,2024-06-12
1707,663,Ekart,69,2024-11-21,2024-11-23
1708,1467,BlueDart,170,2023-03-28,2023-04-01
1709,1707,Delhivery,186,2024-01-28,2024-01-30
1710,2390,Ekart,187,2024-09-30,2024-10-09
1711,1150,DTDC,68,2023-04-23,2023-04-26
1712,1529,BlueDart,143,2024-08-19,2024-08-21
1713,1212,DTDC,103,2025-05-02,2025-05-12
1714,1931,Delhivery,67,2023-05-09,2023-05-16
1715,598,Ekart,173,2023-11-20,2023-11-28
1716,2825,BlueDart,74,2023-07-28,2023-08-03
1717,2312,DTDC,200,2024-12-02,2024-12-11
1718,2009,Ekart,87,2023-03-18,2023-03-25
1719,3316,Ekart,164,2025-04-22,2025-04-29
1720,335,DTDC,167,2025-03-17,2025-03-23
1721,212,Delhivery,193,2023-02-15,2023-02-24
1722,3328,BlueDart,133,2023-03-27,2023-03-29
1723,773,BlueDart,129,2023-08-13,2023-08-21
1724,2557,DTDC,85,2023-06-02,2023-06-05
1725,828,Ekart,62,2023-09-30,2023-10-02
1726,1528,DTDC,147,2023-11-25,2023-12-05
1727,1015,Ekart,96,2025-04-17,2025-04-20
1728,2220,DTDC,68,2024-04-22,2024-04-24
1729,264,BlueDart,69,2023-12-18,2023-12-24
1730,461,Ekart,196,2025-05-14,2025-05-24
1731,1052,BlueDart,138,2024-09-03,2024-09-06
1732,1333,Delhivery,161,2024-11-18,2024-11-25
1733,841,DTDC,148,2023-08-27,2023-09-04
1734,1252,Ekart,97,2024-07-15,2024-07-18
1735,362,Ekart,45,2023-08-12,2023-08-21
1736,3132,Delhivery,185,2025-02-01,2025-02-03
1737,2240,Delhivery,41,2023-03-01,2023-03-04
1738,1679,BlueDart,86,2023-09-11,2023-09-21
1739,1122,BlueDart,80,2025-05-07,2025-05-13
1740,1575,Ekart,60,2023-12-22,2023-12-28
1741,2729,Delhivery,188,2024-06-10,2024-06-20
1742,1996,Ekart,56,2024-05-27,2024-06-03
1743,1844,Ekart,112,2024-09-04,2024-09-07
1744,977,Delhivery,94,2024-02-15,2024-02-25
1745,1105,BlueDart,47,2024-01-11,2024-01-17
1746,1162,Delhivery,174,2024-09-23,2024-09-29
1747,192,Delhivery,41,2024-09-14,2024-09-17
1748,1706,DTDC,196,2024-08-23,2024-08-30
1749,2216,BlueDart,88,2023-04-06,2023-04-16
1750,781,DTDC,190,2023-03-29,2023-04-06
1751,3107,DTDC,113,2023-06-22,2023-06-30
1752,71,Delhivery,154,2025-02-19,2025-02-24
1753,1422,Delhivery,150,2023-01-03,2023-01-10
1754,1140,Delhivery,55,2023-01-22,2023-02-01
1755,1539,Delhivery,187,2024-04-03,2024-04-06
1756,429,Ekart,65,2024-03-28,2024-04-05
1757,73,BlueDart,46,2025-04-03,2025-04-10
1758,2214,BlueDart,167,2024-01-27,2024-02-03
1759,1185,Ekart,131,2024-08-16,2024-08-22
1760,2920,BlueDart,61,2024-06-29,2024-07-04
1761,2152,DTDC,125,2024-01-09,2024-01-17
1762,1049,Ekart,158,2024-08-01,2024-08-06
1763,2090,DTDC,172,2023-04-19,2023-04-23
1764,2246,Delhivery,160,2024-06-10,2024-06-13
1765,2572,DTDC,200,2025-03-27,2025-04-06
1766,2751,Delhivery,60,2023-09-02,2023-09-06
1767,2451,BlueDart,45,2024-04-20,2024-04-22
1768,2010,Delhivery,158,2024-10-04,2024-10-14
1769,3026,BlueDart,84,2024-03-09,2024-03-13
1770,1340,Delhivery,61,2023-12-10,2023-12-20
1771,2650,BlueDart,152,2025-01-28,2025-01-31
1772,1898,Ekart,64,2024-03-04,2024-03-07
1773,2235,Ekart,119,2023-01-31,2023-02-09
1774,520,DTDC,151,2023-09-27,2023-10-05
1775,3208,Delhivery,105,2024-12-17,2024-12-19
1776,2698,DTDC,145,2023-05-23,2023-05-30
1777,1293,BlueDart,126,2024-05-23,2024-05-26
1778,1052,Ekart,152,2023-11-02,2023-11-09
1779,2328,Delhivery,192,2024-11-11,2024-11-18
1780,1602,Delhivery,57,2023-03-07,2023-03-13
1781,3400,Delhivery,190,2024-11-06,2024-11-12
1782,88,Ekart,119,2023-12-09,2023-12-15
1783,2341,Ekart,77,2024-03-08,2024-03-12
1784,3393,Ekart,103,2023-04-23,2023-05-01
1785,2260,BlueDart,189,2025-04-24,2025-05-03
1786,3252,DTDC,143,2024-11-20,2024-11-22
1787,1599,DTDC,131,2025-01-30,2025-02-07
1788,2874,Ekart,86,2023-06-05,2023-06-11
1789,58,Delhivery,122,2025-05-13,2025-05-18
1790,1970,Delhivery,143,2024-08-26,2024-09-04
1791,1422,Delhivery,66,2025-03-13,2025-03-23
1792,537,Delhivery,161,2023-10-12,2023-10-19
1793,1793,DTDC,97,2024-07-17,2024-07-22
1794,1341,Delhivery,66,2023-02-13,2023-02-21
1795,2330,DTDC,70,2023-05-23,2023-05-27
1796,3130,DTDC,83,2025-03-06,2025-03-14
1797,846,Ekart,86,2025-05-27,2025-06-01
1798,1719,DTDC,154,2023-01-02,2023-01-05
1799,711,Ekart,125,2025-05-29,2025-06-06
1800,2069,BlueDart,151,2023-03-10,2023-03-15
1801,404,Ekart,74,2023-07-14,2023-07-21
1802,3380,Delhivery,181,2024-04-08,2024-04-10
1803,525,BlueDart,200,2023-08-07,2023-08-12
1804,236,Ekart,97,2023-02-22,2023-02-26
1805,177,DTDC,119,2023-10-10,2023-10-18
1806,70,Delhivery,179,2025-03-10,2025-03-19
1807,3159,BlueDart,99,2025-01-05,2025-01-12
1808,464,Ekart,143,2025-02-17,2025-02-20
1809,1209,BlueDart,122,2024-12-14,2024-12-24
1810,3483,DTDC,126,2024-02-29,2024-03-04
1811,792,Ekart,178,2024-12-03,2024-12-06
1812,3476,DTDC,113,2023-08-31,2023-09-05
1813,2305,Ekart,78,2023-06-04,2023-06-07
1814,3361,Ekart,133,2024-12-21,2024-12-29
1815,2134,DTDC,138,2024-04-23,2024-04-26
1816,796,Delhivery,93,2024-10-27,2024-11-01
1817,544,DTDC,181,2023-06-14,2023-06-17
1818,2921,Delhivery,159,2025-03-11,2025-03-21
1819,13,BlueDart,61,2023-04-08,2023-04-18
1820,3408,Ekart,165,2024-12-18,2024-12-25
1821,1077,BlueDart,134,2025-04-11,2025-04-14
1822,412,BlueDart,89,2023-07-02,2023-07-05
1823,1190,DTDC,187,2023-01-16,2023-01-19
1824,2922,Ekart,127,2023-03-16,2023-03-22
1825,2579,DTDC,139,2024-01-10,2024-01-19
1826,2384,BlueDart,128,2025-02-12,2025-02-20
1827,826,Delhivery,66,2024-02-25,2024-03-05
1828,1989,Delhivery,98,2023-05-06,2023-05-10
1829,1250,Ekart,71,2024-01-11,2024-01-20
1830,2589,DTDC,128,2024-03-31,2024-04-07
1831,3319,BlueDart,41,2024-09-25,2024-09-29
1832,194,Ekart,85,2023-05-14,2023-05-18
1833,529,Delhivery,143,2023-08-25,2023-09-03
1834,1578,BlueDart,89,2023-11-15,2023-11-20
1835,3015,Delhivery,193,2025-03-29,2025-04-05
1836,2551,BlueDart,56,2024-09-27,2024-10-06
1837,271,BlueDart,197,2023-03-12,2023-03-19
1838,663,BlueDart,54,2024-03-28,2024-03-30
1839,1728,DTDC,105,2025-04-11,2025-04-20
1840,515,Delhivery,167,2023-02-18,2023-02-21
1841,3111,Delhivery,50,2025-05-04,2025-05-09
1842,319,Delhivery,107,2023-02-11,2023-02-14
1843,1608,Ekart,87,2023-02-06,2023-02-08
1844,2656,Ekart,139,2023-02-17,2023-02-23
1845,1711,Ekart,62,2024-07-01,2024-07-09
1846,86,Ekart,93,2023-07-25,2023-08-04
1847,1935,BlueDart,157,2024-12-03,2024-12-07
1848,3165,BlueDart,186,2024-12-23,2025-01-02
1849,749,BlueDart,127,2025-01-25,2025-01-27
1850,3233,Ekart,108,2023-08-08,2023-08-12
1851,2166,Delhivery,165,2024-07-10,2024-07-20
1852,3167,Ekart,158,2024-02-24,2024-03-03
1853,1938,Ekart,119,2025-03-24,2025-04-01
1854,874,BlueDart,181,2024-08-08,2024-08-15
1855,2322,DTDC,100,2023-04-13,2023-04-19
1856,3124,Ekart,127,2023-03-16,2023-03-20
1857,2801,DTDC,106,2023-08-31,2023-09-06
1858,2384,Delhivery,143,2024-12-21,2024-12-24
1859,140,Ekart,159,2025-01-14,2025-01-24
1860,2229,BlueDart,77,2024-11-28,2024-12-01
1861,670,Ekart,186,2023-08-07,2023-08-13
1862,3270,DTDC,117,2023-10-24,2023-10-30
1863,2195,Ekart,141,2023-11-08,2023-11-18
1864,3188,Ekart,124,2024-09-26,2024-10-02
1865,330,BlueDart,70,2024-12-17,2024-12-23
1866,2578,BlueDart,198,2024-01-12,2024-01-21
1867,3044,Ekart,73,2024-08-23,2024-08-26
1868,1555,DTDC,56,2025-01-05,2025-01-07
1869,899,Ekart,99,2023-07-27,2023-07-30
1870,2192,DTDC,112,2023-05-13,2023-05-22
1871,2717,BlueDart,94,2024-02-11,2024-02-14
1872,3004,Ekart,107,2024-09-07,2024-09-14
1873,1503,Ekart,186,2025-01-27,2025-01-31
1874,3188,DTDC,84,2023-04-25,2023-04-30
1875,3436,DTDC,152,2023-01-11,2023-01-19
1876,2616,Delhivery,198,2025-05-31,2025-06-05
1877,2771,Delhivery,101,2024-04-16,2024-04-26
1878,3494,Ekart,142,2024-09-18,2024-09-23
1879,2291,Delhivery,162,2024-02-09,2024-02-13
1880,1408,Delhivery,189,2023-08-06,2023-08-09
1881,780,Delhivery,170,2024-07-16,2024-07-20
1882,3443,Ekart,43,2025-01-08,2025-01-13
1883,1813,Ekart,176,2023-08-30,2023-09-09
1884,2616,Delhivery,132,2023-11-26,2023-12-03
1885,151,Delhivery,128,2024-02-05,2024-02-15
1886,385,Ekart,146,2024-12-02,2024-12-05
1887,546,Ekart,141,2024-04-16,2024-04-26
1888,3153,BlueDart,58,2024-10-11,2024-10-19
1889,1923,BlueDart,158,2024-12-24,2025-01-01
1890,2931,BlueDart,169,2023-07-01,2023-07-07
1891,3393,Ekart,132,2023-05-07,2023-05-13
1892,1678,Delhivery,108,2025-06-08,2025-06-15
1893,2428,Ekart,92,2024-09-08,2024-09-17
1894,2664,Ekart,106,2023-02-05,2023-02-08
1895,1577,BlueDart,179,2025-02-06,2025-02-11
1896,1072,Ekart,125,2023-11-26,2023-12-03
1897,3276,BlueDart,76,2023-01-04,2023-01-07
1898,573,Ekart,183,2023-03-17,2023-03-27
1899,411,BlueDart,53,2023-07-29,2023-08-01
1900,1466,Delhivery,181,2025-06-16,2025-06-21
1901,2351,Delhivery,184,2024-06-16,2024-06-21
1902,2873,BlueDart,50,2023-06-05,2023-06-09
1903,676,Delhivery,167,2025-01-04,2025-01-10
1904,1748,Delhivery,143,2024-02-22,2024-03-02
1905,2173,BlueDart,181,2023-07-26,2023-08-05
1906,675,DTDC,114,2024-01-23,2024-01-31
1907,248,Delhivery,193,2024-12-01,2024-12-03
1908,2717,BlueDart,123,2024-05-07,2024-05-16
1909,2830,DTDC,87,2025-05-22,2025-05-28
1910,1497,Delhivery,69,2024-11-12,2024-11-19
1911,579,Ekart,125,2023-04-03,2023-04-08
1912,774,BlueDart,126,2023-02-23,2023-02-26
1913,909,DTDC,106,2023-09-16,2023-09-21
1914,1593,DTDC,55,2024-03-15,2024-03-20
1915,1746,DTDC,116,2024-05-01,2024-05-08
1916,1190,Delhivery,108,2023-01-24,2023-01-29
1917,2110,Delhivery,58,2023-06-29,2023-07-03
1918,2538,Ekart,166,2025-01-14,2025-01-20
1919,740,Ekart,121,2023-01-20,2023-01-27
1920,931,DTDC,181,2023-06-16,2023-06-19
1921,3440,Ekart,40,2023-11-29,2023-12-06
1922,632,Ekart,43,2024-02-01,2024-02-07
1923,1445,DTDC,53,2024-06-19,2024-06-24
1924,1895,Ekart,188,2023-06-12,2023-06-16
1925,2362,DTDC,139,2023-07-24,2023-07-28
1926,2071,Delhivery,65,2024-08-15,2024-08-25
1927,128,BlueDart,175,2024-02-14,2024-02-21
1928,1412,BlueDart,48,2023-10-19,2023-10-25
1929,1287,DTDC,66,2023-06-28,2023-07-03
1930,1043,DTDC,99,2025-06-07,2025-06-10
1931,2674,DTDC,81,2024-03-31,2024-04-02
1932,2035,Delhivery,51,2023-09-24,2023-09-28
1933,2699,Delhivery,86,2025-04-18,2025-04-25
1934,2662,Delhivery,153,2024-09-27,2024-10-03
1935,2336,DTDC,161,2024-09-20,2024-09-25
1936,3008,Delhivery,52,2024-07-28,2024-08-07
1937,1076,Delhivery,129,2024-06-04,2024-06-11
1938,3164,Ekart,107,2024-09-03,2024-09-05
1939,700,DTDC,173,2025-04-24,2025-04-30
1940,1158,Ekart,66,2024-10-10,2024-10-12
1941,3145,Delhivery,106,2023-11-11,2023-11-20
1942,26,DTDC,164,2024-11-27,2024-12-07
1943,3338,Delhivery,122,2024-08-13,2024-08-20
1944,2860,BlueDart,191,2024-02-15,2024-02-19
1945,470,DTDC,189,2024-10-23,2024-10-28
1946,139,DTDC,181,2024-10-05,2024-10-08
1947,2145,Ekart,162,2023-10-16,2023-10-18
1948,3469,BlueDart,42,2024-02-18,2024-02-23
1949,3198,DTDC,192,2024-09-30,2024-10-06
1950,410,Ekart,187,2023-11-09,2023-11-12
1951,762,Ekart,75,2025-02-24,2025-03-06
1952,1914,DTDC,156,2025-06-19,2025-06-27
1953,1140,Ekart,101,2023-04-15,2023-04-23
1954,3190,DTDC,136,2024-03-31,2024-04-06
1955,3127,Ekart,147,2024-03-27,2024-04-06
1956,844,Delhivery,136,2024-12-01,2024-12-10
1957,1215,Delhivery,69,2023-08-31,2023-09-08
1958,387,Ekart,190,2024-02-19,2024-02-29
1959,3322,Ekart,58,2024-01-16,2024-01-20
1960,2025,DTDC,117,2023-05-01,2023-05-09
1961,2010,Ekart,144,2024-07-14,2024-07-18
1962,2614,BlueDart,84,2023-09-11,2023-09-17
1963,1330,Delhivery,60,2023-03-31,2023-04-02
1964,111,BlueDart,70,2023-06-19,2023-06-29
1965,3216,Ekart,59,2023-10-02,2023-10-05
1966,219,BlueDart,51,2023-03-28,2023-03-31
1967,3304,Ekart,159,2023-03-25,2023-04-03
1968,1058,Delhivery,120,2024-12-18,2024-12-28
1969,2813,Delhivery,190,2024-05-01,2024-05-09
1970,3323,BlueDart,168,2023-10-08,2023-10-12
1971,232,BlueDart,105,2023-07-10,2023-07-13
1972,1320,BlueDart,107,2025-04-02,2025-04-12
1973,3194,Delhivery,167,2024-05-04,2024-05-06
1974,177,DTDC,172,2024-08-21,2024-08-25
1975,2637,DTDC,108,2025-03-16,2025-03-23
1976,3000,Ekart,81,2023-07-17,2023-07-25
1977,1352,Ekart,158,2023-10-09,2023-10-13
1978,249,Delhivery,121,2023-06-26,2023-07-04
1979,3375,DTDC,143,2025-03-22,2025-03-28
1980,1788,Delhivery,163,2024-09-13,2024-09-17
1981,3175,DTDC,78,2024-12-16,2024-12-20
1982,539,Delhivery,173,2025-03-13,2025-03-18
1983,2655,DTDC,101,2024-03-24,2024-03-26
1984,853,Ekart,129,2025-04-27,2025-05-03
1985,945,Ekart,51,2024-08-19,2024-08-28
1986,2249,BlueDart,171,2023-06-26,2023-06-28
1987,2947,Delhivery,75,2023-11-26,2023-12-04
1988,2282,Delhivery,79,2023-11-07,2023-11-13
1989,1847,DTDC,73,2024-06-13,2024-06-18
1990,2700,Ekart,198,2024-01-23,2024-02-02
1991,1213,DTDC,193,2023-04-22,2023-04-28
1992,227,DTDC,123,2023-09-28,2023-10-04
1993,336,DTDC,195,2023-12-21,2023-12-26
1994,683,DTDC,45,2024-02-15,2024-02-17
1995,2212,BlueDart,172,2025-02-27,2025-03-03
1996,601,Delhivery,84,2023-01-12,2023-01-14
1997,2434,Delhivery,147,2024-04-28,2024-05-08
1998,2613,BlueDart,200,2024-05-08,2024-05-18
1999,1099,Ekart,91,2024-03-08,2024-03-15
2000,20,BlueDart,86,2024-09-16,2024-09-20
2001,697,Delhivery,142,2023-05-04,2023-05-08
2002,2554,Ekart,177,2023-01-22,2023-01-27
2003,3356,BlueDart,98,2023-08-11,2023-08-15
2004,682,BlueDart,118,2024-05-21,2024-05-25
2005,1062,Delhivery,140,2023-05-22,2023-05-28
2006,3481,BlueDart,182,2023-03-01,2023-03-11
2007,2151,Ekart,179,2024-10-21,2024-10-24
2008,2393,BlueDart,82,2024-10-25,2024-10-31
2009,880,BlueDart,85,2024-12-03,2024-12-08
2010,2057,DTDC,141,2025-01-14,2025-01-20
2011,490,Delhivery,51,2024-09-08,2024-09-17
2012,2083,DTDC,90,2024-12-25,2024-12-28
2013,601,BlueDart,154,2023-04-24,2023-04-29
2014,3084,BlueDart,60,2024-12-10,2024-12-17
2015,3192,Ekart,117,2023-09-24,2023-10-01
2016,1055,BlueDart,162,2024-04-02,2024-04-06
2017,115,Ekart,172,2025-01-01,2025-01-03
2018,2501,Ekart,105,2024-11-28,2024-12-07
2019,678,DTDC,91,2023-06-29,2023-07-06
2020,131,Ekart,171,2023-08-12,2023-08-21
2021,3301,BlueDart,152,2024-01-09,2024-01-11
2022,3440,BlueDart,52,2023-10-03,2023-10-08
2023,3080,Delhivery,180,2023-02-23,2023-03-03
2024,1010,DTDC,102,2023-01-03,2023-01-12
2025,1781,DTDC,133,2025-02-03,2025-02-11
2026,2080,DTDC,164,2023-12-31,2024-01-10
2027,384,DTDC,99,2025-01-14,2025-01-21
2028,927,BlueDart,168,2023-08-27,2023-09-03
2029,868,BlueDart,103,2024-05-25,2024-05-27
2030,2188,Delhivery,123,2025-01-10,2025-01-16
2031,1790,DTDC,137,2024-08-31,2024-09-06
2032,3122,DTDC,174,2023-04-18,2023-04-22
2033,491,DTDC,195,2023-06-07,2023-06-09
2034,2589,Ekart,178,2024-02-15,2024-02-19
2035,148,BlueDart,80,2025-06-19,2025-06-26
2036,1074,DTDC,123,2024-11-03,2024-11-07
2037,1748,BlueDart,154,2023-04-29,2023-05-08
2038,620,DTDC,45,2023-02-25,2023-02-28
2039,261,Ekart,124,2023-04-26,2023-05-05
2040,1364,DTDC,157,2024-12-11,2024-12-19
2041,1206,Ekart,68,2024-05-06,2024-05-11
2042,177,Ekart,116,2024-03-04,2024-03-13
2043,1067,Delhivery,165,2024-12-09,2024-12-19
2044,510,DTDC,200,2024-12-18,2024-12-26
2045,2014,Delhivery,100,2024-06-15,2024-06-25
2046,75,Ekart,187,2025-04-09,2025-04-13
2047,3477,Delhivery,42,2023-05-19,2023-05-24
2048,2295,Ekart,70,2023-08-08,2023-08-13
2049,2185,Ekart,120,2024-05-06,2024-05-09
2050,3236,BlueDart,197,2024-12-02,2024-12-04
2051,2562,BlueDart,170,2023-07-18,2023-07-20
2052,41,Ekart,92,2023-07-14,2023-07-21
2053,432,DTDC,96,2025-04-26,2025-05-01
2054,448,Delhivery,109,2023-06-04,2023-06-11
2055,2257,Delhivery,197,2024-06-11,2024-06-21
2056,2217,DTDC,98,2024-05-25,2024-06-01
2057,566,BlueDart,163,2024-12-11,2024-12-15
2058,2152,BlueDart,187,2023-02-09,2023-02-13
2059,3457,BlueDart,187,2024-07-06,2024-07-14
2060,386,DTDC,85,2024-10-06,2024-10-08
2061,128,DTDC,183,2023-10-11,2023-10-19
2062,1699,BlueDart,178,2023-07-21,2023-07-23
2063,261,Delhivery,186,2025-05-22,2025-05-30
2064,3091,DTDC,162,2023-09-21,2023-10-01
2065,161,DTDC,105,2024-04-23,2024-05-01
2066,1117,Delhivery,70,2025-04-25,2025-05-01
2067,2236,Delhivery,67,2023-12-26,2023-12-29
2068,1406,DTDC,84,2023-09-27,2023-10-01
2069,1323,BlueDart,43,2023-12-09,2023-12-18
2070,3017,Delhivery,174,2023-04-15,2023-04-25
2071,2025,Ekart,84,2023-05-19,2023-05-26
2072,3500,BlueDart,81,2023-08-18,2023-08-20
2073,2625,BlueDart,164,2025-01-19,2025-01-28
2074,2832,BlueDart,69,2025-05-01,2025-05-08
2075,2815,DTDC,77,2023-12-19,2023-12-23
2076,989,Ekart,96,2023-03-12,2023-03-15
2077,1177,DTDC,99,2023-03-11,2023-03-19
2078,2221,DTDC,152,2023-06-12,2023-06-20
2079,3102,BlueDart,159,2024-01-10,2024-01-19
2080,1806,Ekart,144,2024-04-22,2024-04-25
2081,109,Ekart,140,2023-12-27,2024-01-01
2082,2994,Ekart,55,2023-12-06,2023-12-15
2083,2514,BlueDart,106,2024-01-26,2024-02-05
2084,2829,DTDC,200,2024-10-24,2024-11-03
2085,2440,Delhivery,149,2024-05-31,2024-06-09
2086,2847,BlueDart,197,2023-10-25,2023-11-02
