order_item_id,order_id,product_id,quantity,selling_price,discount,final_price
5961,773,24,1,2514,29,2485
5962,1918,22,1,3610,64,3546
5963,2265,6,1,1957,112,1845
5964,3117,33,2,3027,172,2855
5965,1481,23,1,1578,184,1394
5966,3057,8,1,2864,159,2705
5967,1095,8,3,2864,162,2702
5968,1470,6,3,1957,6,1951
5969,521,6,2,1957,26,1931
5970,2018,2,3,871,0,871
5971,1126,17,3,3145,10,3135
5972,1753,24,1,2514,84,2430
5973,631,14,1,1491,197,1294
5974,2560,31,2,3246,179,3067
5975,2342,10,2,4508,143,4365
5976,2093,17,2,3145,57,3088
5977,173,30,3,2674,51,2623
5978,730,10,3,4508,94,4414
5979,1538,14,3,1491,12,1479
5980,814,4,2,2713,105,2608
5981,332,27,1,1051,112,939
5982,834,10,2,4508,31,4477
5983,3463,31,1,3246,156,3090
5984,561,20,3,2499,22,2477
5985,2325,21,3,1910,17,1893
5986,2370,15,2,3293,99,3194
5987,1219,19,1,2161,110,2051
5988,2778,14,2,1491,89,1402
5989,1255,13,1,2885,168,2717
5990,3245,21,3,1910,152,1758
5991,2261,18,2,2740,107,2633
5992,3089,8,2,2864,8,2856
5993,446,35,3,4634,81,4553
5994,954,19,2,2161,179,1982
5995,2529,7,3,1535,114,1421
5996,935,31,2,3246,199,3047
5997,190,16,3,2574,194,2380
5998,1152,9,1,3230,2,3228
5999,3330,10,1,4508,61,4447
6000,2152,15,3,3293,132,3161
6001,2335,16,1,2574,169,2405
6002,595,25,1,3331,196,3135
6003,2975,21,1,1910,156,1754
6004,1059,10,2,4508,4,4504
6005,1272,1,1,2461,199,2262
6006,1555,16,3,2574,111,2463
6007,1915,28,3,3375,77,3298
6008,626,3,2,2369,166,2203
6009,657,25,1,3331,188,3143
6010,3006,30,2,2674,122,2552
6011,1748,33,3,3027,107,2920
6012,119,13,2,2885,128,2757
6013,793,23,1,1578,124,1454
6014,3173,34,1,2869,142,2727
6015,778,34,1,2869,51,2818
6016,122,3,3,2369,117,2252
6017,2221,6,3,1957,148,1809
6018,2048,11,2,2784,118,2666
6019,1912,4,3,2713,175,2538
6020,2837,24,1,2514,134,2380
6021,14,26,1,3616,26,3590
6022,3261,33,3,3027,160,2867
6023,1886,27,1,1051,103,948
6024,2071,34,3,2869,44,2825
6025,2352,5,2,2071,139,1932
6026,1550,25,1,3331,3,3328
6027,2145,26,3,3616,174,3442
6028,2409,5,1,2071,124,1947
6029,670,4,2,2713,186,2527
6030,2753,24,1,2514,139,2375
6031,2063,18,2,2740,82,2658
6032,3180,2,2,871,139,732
6033,2445,5,3,2071,115,1956
6034,1170,9,1,3230,161,3069
6035,2498,7,3,1535,156,1379
6036,35,30,3,2674,113,2561
6037,2284,14,1,1491,10,1481
6038,1083,4,3,2713,54,2659
6039,3483,1,3,2461,139,2322
6040,1055,23,3,1578,66,1512
6041,2350,34,2,2869,141,2728
6042,1011,3,2,2369,136,2233
6043,3261,13,2,2885,106,2779
6044,2835,21,3,1910,96,1814
6045,555,30,3,2674,162,2512
6046,410,25,1,3331,46,3285
6047,2066,14,1,1491,171,1320
6048,1731,2,2,871,180,691
6049,1312,27,2,1051,14,1037
6050,1244,31,3,3246,175,3071
6051,2176,15,3,3293,6,3287
6052,36,32,3,3085,142,2943
6053,709,14,2,1491,134,1357
6054,1798,22,3,3610,61,3549
6055,3011,7,1,1535,107,1428
6056,95,34,3,2869,127,2742
6057,3222,19,1,2161,85,2076
6058,2608,21,2,1910,138,1772
6059,3007,7,1,1535,161,1374
6060,319,29,1,3317,182,3135
6061,3444,19,1,2161,30,2131
6062,1589,31,3,3246,86,3160
6063,2434,9,2,3230,123,3107
6064,1009,18,3,2740,64,2676
6065,2231,13,1,2885,127,2758
6066,2959,11,2,2784,57,2727
6067,2526,3,2,2369,166,2203
6068,553,31,2,3246,111,3135
6069,3379,3,3,2369,79,2290
6070,1124,1,2,2461,133,2328
6071,3130,26,2,3616,3,3613
6072,1840,8,2,2864,113,2751
6073,569,19,2,2161,98,2063
6074,2859,8,3,2864,157,2707
6075,1297,32,3,3085,169,2916
6076,513,28,2,3375,161,3214
6077,3499,21,2,1910,169,1741
6078,1369,20,1,2499,67,2432
6079,715,28,2,3375,116,3259
6080,225,12,3,4484,155,4329
6081,2944,30,1,2674,34,2640
6082,1112,27,2,1051,157,894
6083,97,3,2,2369,170,2199
6084,1065,7,2,1535,198,1337
6085,671,7,1,1535,132,1403
6086,2282,29,3,3317,59,3258
6087,2153,27,3,1051,137,914
6088,553,14,1,1491,157,1334
6089,3075,13,3,2885,170,2715
6090,636,34,2,2869,35,2834
6091,1734,23,3,1578,64,1514
6092,765,33,3,3027,107,2920
6093,248,27,2,1051,22,1029
6094,1528,15,2,3293,102,3191
6095,2272,32,2,3085,164,2921
6096,823,4,3,2713,79,2634
6097,2892,32,3,3085,20,3065
6098,1682,20,3,2499,41,2458
6099,2568,10,2,4508,59,4449
6100,1634,24,1,2514,165,2349
6101,317,3,1,2369,186,2183
6102,1169,10,2,4508,105,4403
6103,2399,25,3,3331,9,3322
6104,2478,28,1,3375,72,3303
6105,27,3,3,2369,21,2348
6106,1761,4,3,2713,27,2686
6107,2429,26,2,3616,170,3446
6108,1274,21,2,1910,86,1824
6109,394,16,1,2574,13,2561
6110,3499,31,3,3246,68,3178
6111,3012,26,1,3616,167,3449
6112,3111,32,3,3085,76,3009
6113,1290,11,1,2784,165,2619
6114,1393,12,3,4484,33,4451
6115,3378,33,2,3027,175,2852
6116,3170,13,1,2885,127,2758
6117,1687,13,1,2885,27,2858
6118,1638,26,2,3616,198,3418
6119,1833,7,1,1535,191,1344
6120,2781,4,3,2713,136,2577
6121,3334,26,1,3616,30,3586
6122,2741,32,1,3085,54,3031
6123,602,17,1,3145,163,2982
6124,1668,23,1,1578,5,1573
6125,1878,18,1,2740,37,2703
6126,1271,27,2,1051,62,989
6127,1387,20,3,2499,105,2394
6128,2810,9,2,3230,172,3058
6129,789,23,1,1578,81,1497
6130,2753,19,2,2161,125,2036
6131,1685,17,1,3145,20,3125
6132,1532,1,1,2461,130,2331
6133,3435,23,1,1578,183,1395
6134,1407,35,3,4634,127,4507
6135,2298,23,3,1578,163,1415
6136,3027,32,2,3085,144,2941
6137,2965,12,1,4484,66,4418
6138,1324,5,3,2071,88,1983
6139,3214,11,3,2784,188,2596
6140,3301,11,1,2784,12,2772
6141,2985,7,2,1535,70,1465
6142,1009,15,1,3293,168,3125
6143,1876,9,3,3230,126,3104
6144,3173,18,2,2740,164,2576
6145,3178,19,1,2161,58,2103
6146,1267,10,3,4508,179,4329
6147,2152,23,3,1578,116,1462
6148,2636,28,2,3375,177,3198
6149,1209,19,3,2161,13,2148
6150,1073,31,2,3246,33,3213
6151,2541,26,3,3616,70,3546
6152,3300,31,1,3246,189,3057
6153,3169,33,1,3027,169,2858
6154,3257,19,1,2161,144,2017
6155,2572,1,2,2461,115,2346
6156,2444,5,1,2071,8,2063
6157,1195,29,3,3317,74,3243
6158,677,12,3,4484,130,4354
6159,2606,16,1,2574,97,2477
6160,528,17,1,3145,31,3114
6161,1457,33,1,3027,108,2919
6162,1925,33,2,3027,154,2873
6163,2113,4,1,2713,72,2641
6164,2635,5,1,2071,87,1984
6165,2347,24,2,2514,144,2370
6166,3476,6,2,1957,196,1761
6167,937,34,3,2869,66,2803
6168,1552,17,3,3145,89,3056
6169,604,23,1,1578,166,1412
6170,1087,15,2,3293,52,3241
6171,1915,18,1,2740,183,2557
6172,83,2,3,871,197,674
6173,292,27,3,1051,55,996
6174,2500,16,3,2574,84,2490
6175,1843,19,1,2161,82,2079
6176,2687,35,3,4634,200,4434
6177,85,18,2,2740,158,2582
6178,2983,31,1,3246,176,3070
6179,670,8,1,2864,133,2731
6180,3253,5,3,2071,25,2046
6181,1264,5,1,2071,100,1971
6182,2093,10,1,4508,168,4340
6183,1076,6,2,1957,65,1892
6184,2391,32,3,3085,129,2956
6185,1867,14,2,1491,162,1329
6186,1516,4,2,2713,14,2699
6187,2547,2,2,871,6,865
6188,82,24,3,2514,184,2330
6189,2740,26,1,3616,98,3518
6190,1658,14,1,1491,113,1378
6191,2691,12,2,4484,182,4302
6192,1371,13,1,2885,109,2776
6193,3150,29,1,3317,0,3317
6194,216,32,3,3085,134,2951
6195,165,17,3,3145,125,3020
6196,3241,31,3,3246,159,3087
6197,2119,16,2,2574,154,2420
6198,1347,32,2,3085,169,2916
6199,782,11,3,2784,166,2618
6200,2318,28,1,3375,99,3276
6201,1483,7,3,1535,76,1459
6202,2781,18,2,2740,27,2713
6203,2077,35,3,4634,57,4577
6204,2330,24,2,2514,183,2331
6205,1638,10,3,4508,42,4466
6206,74,10,3,4508,154,4354
6207,429,7,2,1535,90,1445
6208,2365,21,3,1910,185,1725
6209,1164,21,1,1910,123,1787
6210,2024,29,3,3317,189,3128
6211,1358,7,2,1535,164,1371
6212,290,15,1,3293,52,3241
6213,933,29,3,3317,198,3119
6214,2627,5,3,2071,54,2017
6215,1569,20,2,2499,84,2415
6216,3070,5,3,2071,108,1963
6217,1478,7,2,1535,97,1438
6218,3288,4,1,2713,28,2685
6219,703,2,1,871,11,860
6220,1261,32,3,3085,108,2977
6221,3094,23,3,1578,171,1407
6222,21,30,1,2674,196,2478
6223,513,23,1,1578,162,1416
6224,2670,21,1,1910,131,1779
6225,792,4,3,2713,107,2606
6226,12,7,3,1535,179,1356
6227,3419,22,1,3610,126,3484
6228,699,25,3,3331,53,3278
6229,3392,30,3,2674,147,2527
6230,1176,11,3,2784,127,2657
6231,1619,25,1,3331,45,3286
6232,1949,33,3,3027,156,2871
6233,315,21,1,1910,22,1888
6234,1066,23,1,1578,171,1407
6235,549,14,3,1491,125,1366
6236,1828,2,2,871,83,788
6237,1272,13,3,2885,24,2861
6238,2494,20,2,2499,167,2332
6239,2894,18,1,2740,151,2589
6240,1293,25,3,3331,69,3262
6241,1077,25,1,3331,162,3169
6242,26,13,3,2885,71,2814
6243,2724,10,2,4508,114,4394
6244,3497,5,2,2071,115,1956
6245,1696,15,3,3293,162,3131
6246,2651,34,2,2869,1,2868
6247,2761,29,1,3317,82,3235
6248,1432,8,3,2864,39,2825
6249,3238,6,3,1957,30,1927
6250,2675,2,1,871,22,849
6251,535,35,2,4634,115,4519
6252,2372,2,2,871,90,781
6253,3395,7,2,1535,71,1464
6254,317,24,2,2514,109,2405
6255,1881,27,2,1051,186,865
6256,2949,25,1,3331,23,3308
6257,1108,22,1,3610,183,3427
6258,3149,16,2,2574,0,2574
6259,1607,6,1,1957,47,1910
6260,1551,24,2,2514,116,2398
6261,1718,20,2,2499,94,2405
6262,1876,26,2,3616,190,3426
6263,2409,13,3,2885,35,2850
6264,343,31,2,3246,77,3169
6265,1775,4,2,2713,0,2713
6266,87,34,2,2869,157,2712
6267,224,10,1,4508,62,4446
6268,2879,20,2,2499,194,2305
6269,2880,12,1,4484,79,4405
6270,1713,32,3,3085,5,3080
6271,903,7,2,1535,85,1450
6272,1319,30,1,2674,3,2671
6273,2225,14,2,1491,42,1449
6274,2164,1,2,2461,181,2280
6275,611,5,3,2071,106,1965
6276,3290,13,1,2885,147,2738
6277,231,25,1,3331,90,3241
6278,1769,31,1,3246,12,3234
6279,2474,26,1,3616,101,3515
6280,3471,4,1,2713,110,2603
6281,2361,30,1,2674,84,2590
6282,490,4,2,2713,30,2683
6283,2621,30,3,2674,146,2528
6284,1765,31,2,3246,155,3091
6285,2357,13,1,2885,152,2733
6286,133,19,2,2161,113,2048
6287,2251,25,3,3331,12,3319
6288,1722,30,2,2674,157,2517
6289,2479,5,1,2071,38,2033
6290,2102,33,1,3027,4,3023
6291,1274,32,3,3085,132,2953
6292,2209,31,2,3246,144,3102
6293,1049,33,3,3027,39,2988
6294,2547,14,2,1491,89,1402
6295,1605,26,3,3616,189,3427
6296,725,35,3,4634,110,4524
6297,768,29,2,3317,128,3189
6298,147,15,1,3293,199,3094
6299,1055,29,1,3317,83,3234
6300,1454,32,2,3085,151,2934
6301,3490,2,1,871,49,822
6302,621,14,2,1491,115,1376
6303,1565,6,1,1957,83,1874
6304,271,29,3,3317,133,3184
6305,653,18,1,2740,137,2603
6306,3082,35,1,4634,75,4559
6307,2632,26,2,3616,155,3461
6308,1841,8,3,2864,61,2803
6309,230,6,2,1957,83,1874
6310,687,18,3,2740,163,2577
6311,1531,14,3,1491,27,1464
6312,1922,27,3,1051,60,991
6313,484,35,1,4634,57,4577
6314,2100,5,2,2071,27,2044
6315,1562,5,3,2071,61,2010
6316,1803,2,1,871,70,801
6317,3006,4,2,2713,110,2603
6318,1073,20,2,2499,153,2346
6319,3299,4,2,2713,174,2539
6320,403,35,1,4634,84,4550
6321,638,15,3,3293,65,3228
6322,382,32,3,3085,144,2941
6323,658,5,3,2071,175,1896
6324,223,28,3,3375,152,3223
6325,3457,2,3,871,128,743
6326,2624,28,3,3375,12,3363
6327,3411,28,3,3375,18,3357
6328,1757,19,2,2161,20,2141
6329,394,28,3,3375,99,3276
6330,1912,7,2,1535,194,1341
6331,669,10,3,4508,71,4437
6332,206,1,2,2461,120,2341
6333,2126,2,2,871,189,682
6334,1148,23,3,1578,39,1539
6335,2653,1,2,2461,159,2302
6336,2803,31,2,3246,182,3064
6337,724,21,3,1910,123,1787
6338,945,19,1,2161,8,2153
6339,1498,4,1,2713,21,2692
6340,1695,5,3,2071,133,1938
6341,2415,6,2,1957,88,1869
6342,624,28,1,3375,197,3178
6343,2596,20,3,2499,77,2422
6344,2644,30,2,2674,67,2607
6345,2416,7,3,1535,69,1466
6346,742,23,3,1578,54,1524
6347,2346,24,1,2514,153,2361
6348,559,3,1,2369,2,2367
6349,1075,26,1,3616,54,3562
6350,3080,9,1,3230,113,3117
6351,1940,32,3,3085,194,2891
6352,2365,4,3,2713,83,2630
6353,1732,20,3,2499,42,2457
6354,2528,33,1,3027,60,2967
6355,1082,24,3,2514,94,2420
6356,1049,13,3,2885,71,2814
6357,988,35,1,4634,23,4611
6358,481,34,3,2869,1,2868
6359,1389,8,2,2864,165,2699
6360,1133,31,2,3246,154,3092
6361,421,7,3,1535,94,1441
6362,3125,14,3,1491,139,1352
6363,644,24,2,2514,63,2451
6364,58,14,2,1491,92,1399
6365,2028,33,1,3027,156,2871
6366,1310,16,1,2574,118,2456
6367,2792,11,2,2784,38,2746
6368,962,15,1,3293,71,3222
6369,394,17,3,3145,37,3108
6370,3268,14,3,1491,89,1402
6371,1335,31,3,3246,110,3136
6372,27,28,1,3375,141,3234
6373,1532,32,1,3085,57,3028
6374,2906,2,1,871,107,764
6375,3160,17,3,3145,83,3062
6376,182,21,3,1910,133,1777
6377,2512,20,3,2499,43,2456
6378,2781,19,1,2161,121,2040
6379,1553,35,1,4634,132,4502
6380,1423,12,2,4484,188,4296
6381,737,34,2,2869,191,2678
6382,1851,13,3,2885,191,2694
6383,645,2,2,871,192,679
6384,2966,24,3,2514,118,2396
6385,2145,14,2,1491,4,1487
6386,2206,4,2,2713,90,2623
6387,1713,9,3,3230,34,3196
6388,2722,10,1,4508,180,4328
6389,1529,6,2,1957,117,1840
6390,1516,2,1,871,21,850
6391,1841,13,1,2885,162,2723
6392,3142,2,1,871,76,795
6393,1953,7,2,1535,113,1422
6394,2232,22,2,3610,178,3432
6395,1727,33,3,3027,172,2855
6396,368,14,3,1491,124,1367
6397,2408,16,2,2574,151,2423
6398,2151,35,2,4634,2,4632
6399,1017,2,3,871,85,786
6400,2390,33,1,3027,138,2889
6401,615,5,1,2071,180,1891
6402,1599,15,3,3293,156,3137
6403,3063,22,2,3610,176,3434
6404,2643,24,1,2514,194,2320
6405,3304,32,2,3085,69,3016
6406,650,19,2,2161,29,2132
6407,693,21,2,1910,39,1871
6408,2691,10,1,4508,138,4370
6409,1671,14,2,1491,197,1294
6410,3277,17,3,3145,68,3077
6411,2815,9,3,3230,144,3086
6412,2121,25,1,3331,53,3278
6413,2290,4,2,2713,19,2694
6414,1772,25,1,3331,186,3145
6415,1078,13,3,2885,153,2732
6416,1575,22,1,3610,9,3601
6417,2951,34,1,2869,132,2737
6418,290,10,3,4508,36,4472
6419,2115,25,1,3331,149,3182
6420,2843,25,1,3331,78,3253
6421,1529,12,2,4484,129,4355
6422,235,32,1,3085,192,2893
6423,781,16,2,2574,166,2408
6424,2452,1,2,2461,96,2365
6425,3095,22,3,3610,166,3444
6426,2567,27,1,1051,80,971
6427,1571,3,3,2369,148,2221
6428,878,20,1,2499,35,2464
6429,2166,21,1,1910,140,1770
6430,2766,35,3,4634,149,4485
6431,2108,1,3,2461,140,2321
6432,128,34,2,2869,195,2674
6433,15,34,1,2869,23,2846
6434,2441,30,1,2674,72,2602
6435,1640,12,1,4484,180,4304
6436,1696,2,1,871,199,672
6437,2664,33,1,3027,129,2898
6438,2071,22,3,3610,169,3441
6439,3154,19,2,2161,200,1961
6440,551,18,1,2740,124,2616
6441,1768,8,1,2864,44,2820
6442,871,32,2,3085,106,2979
6443,2406,15,1,3293,183,3110
6444,225,5,3,2071,129,1942
6445,1217,20,1,2499,131,2368
6446,2422,16,1,2574,197,2377
6447,1350,31,3,3246,124,3122
6448,3224,25,3,3331,183,3148
6449,2275,17,1,3145,30,3115
6450,135,8,3,2864,194,2670
6451,1936,5,3,2071,191,1880
6452,2451,18,2,2740,42,2698
6453,936,6,3,1957,177,1780
6454,1583,7,1,1535,40,1495
6455,1806,23,3,1578,177,1401
6456,890,20,2,2499,1,2498
6457,871,4,1,2713,175,2538
6458,2005,7,1,1535,18,1517
6459,3222,34,1,2869,114,2755
6460,2881,2,2,871,45,826
6461,1290,16,1,2574,126,2448
6462,377,34,3,2869,141,2728
6463,2503,6,3,1957,81,1876
6464,896,11,1,2784,106,2678
6465,1561,2,2,871,29,842
6466,686,23,1,1578,116,1462
6467,2321,26,1,3616,141,3475
6468,1410,7,1,1535,147,1388
6469,77,15,1,3293,10,3283
6470,2699,5,2,2071,154,1917
6471,924,12,2,4484,16,4468
6472,640,26,3,3616,43,3573
6473,74,13,3,2885,166,2719
6474,1839,5,1,2071,169,1902
6475,3484,3,1,2369,7,2362
6476,21,6,3,1957,79,1878
6477,2524,5,2,2071,99,1972
6478,968,25,1,3331,180,3151
6479,2029,26,1,3616,119,3497
6480,149,10,2,4508,40,4468
6481,2852,19,2,2161,12,2149
6482,3451,1,2,2461,188,2273
6483,1438,14,3,1491,175,1316
6484,1485,15,1,3293,52,3241
6485,2910,2,1,871,102,769
6486,1334,12,2,4484,33,4451
6487,3454,5,1,2071,79,1992
6488,1988,18,2,2740,30,2710
6489,2727,16,1,2574,92,2482
6490,412,5,3,2071,86,1985
6491,515,14,1,1491,168,1323
6492,1816,2,3,871,101,770
6493,3420,13,1,2885,150,2735
6494,1957,10,2,4508,0,4508
6495,3451,20,1,2499,163,2336
6496,2588,13,2,2885,145,2740
6497,979,27,2,1051,86,965
6498,911,16,3,2574,12,2562
6499,2120,25,1,3331,169,3162
6500,822,24,2,2514,71,2443
6501,2409,15,3,3293,25,3268
6502,2878,21,3,1910,4,1906
6503,1223,1,1,2461,141,2320
6504,2793,7,2,1535,36,1499
6505,180,25,2,3331,92,3239
6506,1764,6,3,1957,79,1878
6507,497,34,1,2869,165,2704
6508,23,18,2,2740,92,2648
6509,1048,2,1,871,147,724
6510,2936,24,2,2514,130,2384
6511,1178,19,2,2161,190,1971
6512,2057,11,1,2784,25,2759
6513,88,7,3,1535,153,1382
6514,9,9,1,3230,43,3187
6515,431,7,2,1535,89,1446
6516,29,34,3,2869,154,2715
6517,3454,26,3,3616,4,3612
6518,1430,8,2,2864,196,2668
6519,492,3,2,2369,87,2282
6520,1939,11,2,2784,118,2666
6521,1644,23,1,1578,71,1507
6522,654,7,2,1535,165,1370
6523,2111,10,3,4508,163,4345
6524,2475,19,1,2161,187,1974
6525,2204,28,2,3375,108,3267
6526,583,32,1,3085,2,3083
6527,1992,1,2,2461,142,2319
6528,1571,6,1,1957,58,1899
6529,1999,22,1,3610,72,3538
6530,1035,25,2,3331,22,3309
6531,2912,19,1,2161,184,1977
6532,2385,31,1,3246,175,3071
6533,893,29,2,3317,86,3231
6534,2378,5,2,2071,93,1978
6535,2294,24,2,2514,3,2511
6536,2573,4,1,2713,37,2676
6537,2387,2,2,871,184,687
6538,802,23,2,1578,120,1458
6539,554,21,2,1910,65,1845
6540,2431,29,3,3317,35,3282
6541,2578,17,1,3145,105,3040
6542,2500,6,1,1957,200,1757
6543,654,2,3,871,133,738
6544,2642,17,2,3145,14,3131
6545,2908,34,1,2869,67,2802
6546,1811,28,3,3375,76,3299
6547,1714,3,1,2369,50,2319
6548,461,1,2,2461,75,2386
6549,1753,32,1,3085,200,2885
6550,1487,1,1,2461,44,2417
6551,829,11,2,2784,82,2702
6552,3044,6,1,1957,65,1892
6553,764,6,2,1957,107,1850
6554,2360,12,3,4484,7,4477
6555,2015,23,2,1578,17,1561
6556,130,24,2,2514,173,2341
6557,1840,7,2,1535,63,1472
6558,2251,3,2,2369,197,2172
6559,2268,18,3,2740,42,2698
6560,2514,8,2,2864,48,2816
6561,3473,14,1,1491,193,1298
6562,424,26,3,3616,161,3455
6563,3283,2,3,871,41,830
6564,1450,28,3,3375,169,3206
6565,3327,28,1,3375,34,3341
6566,1583,4,2,2713,72,2641
6567,3428,18,3,2740,104,2636
6568,1899,31,2,3246,66,3180
6569,1356,23,2,1578,43,1535
6570,1446,4,3,2713,66,2647
6571,319,4,3,2713,174,2539
6572,2378,20,1,2499,146,2353
6573,64,10,2,4508,119,4389
6574,491,11,3,2784,110,2674
6575,1411,1,1,2461,133,2328
6576,977,22,1,3610,64,3546
6577,1321,34,3,2869,39,2830
6578,1009,22,1,3610,2,3608
6579,2219,12,3,4484,185,4299
6580,483,27,2,1051,144,907
6581,3243,35,1,4634,144,4490
6582,1430,34,1,2869,199,2670
6583,3315,12,3,4484,52,4432
6584,62,3,2,2369,49,2320
6585,62,28,2,3375,56,3319
6586,930,35,1,4634,13,4621
6587,429,34,2,2869,4,2865
6588,1901,28,3,3375,121,3254
6589,2852,26,3,3616,36,3580
6590,504,5,3,2071,165,1906
6591,3460,2,2,871,3,868
6592,1877,32,1,3085,148,2937
6593,1987,3,3,2369,90,2279
6594,2895,19,2,2161,89,2072
6595,2422,18,1,2740,111,2629
6596,2089,8,2,2864,63,2801
6597,849,30,2,2674,120,2554
6598,3161,20,1,2499,29,2470
6599,1693,21,3,1910,95,1815
6600,1289,32,2,3085,155,2930
6601,2307,30,3,2674,41,2633
6602,1676,25,1,3331,188,3143
6603,1950,15,1,3293,183,3110
6604,936,14,1,1491,67,1424
6605,2771,32,1,3085,48,3037
6606,166,6,3,1957,170,1787
6607,3133,21,2,1910,103,1807
6608,1088,21,3,1910,27,1883
6609,1263,5,3,2071,59,2012
6610,1627,13,1,2885,114,2771
6611,616,34,3,2869,59,2810
6612,3321,33,2,3027,98,2929
6613,3067,6,3,1957,162,1795
6614,3320,28,1,3375,90,3285
6615,1929,6,3,1957,26,1931
6616,1098,1,1,2461,174,2287
6617,3070,12,1,4484,109,4375
6618,2986,16,2,2574,64,2510
6619,2188,14,2,1491,63,1428
6620,309,3,1,2369,55,2314
6621,1177,34,2,2869,49,2820
6622,2761,5,1,2071,88,1983
6623,3297,31,3,3246,30,3216
6624,586,28,3,3375,143,3232
6625,446,27,1,1051,16,1035
6626,699,19,2,2161,97,2064
6627,1046,2,2,871,52,819
6628,3241,30,3,2674,123,2551
6629,1279,15,3,3293,88,3205
6630,1430,8,2,2864,82,2782
6631,795,27,2,1051,115,936
6632,3189,5,3,2071,25,2046
6633,1339,26,3,3616,136,3480
6634,948,12,2,4484,103,4381
6635,78,31,3,3246,185,3061
6636,2141,1,3,2461,165,2296
6637,797,18,1,2740,140,2600
6638,2241,3,1,2369,76,2293
6639,3014,24,2,2514,129,2385
6640,1776,7,2,1535,95,1440
6641,194,1,3,2461,135,2326
6642,2801,17,1,3145,130,3015
6643,1153,3,3,2369,33,2336
6644,757,19,2,2161,183,1978
6645,269,34,1,2869,110,2759
6646,2837,30,1,2674,67,2607
6647,1874,25,1,3331,139,3192
6648,321,14,2,1491,51,1440
6649,2825,17,3,3145,49,3096
6650,779,6,3,1957,21,1936
6651,622,29,1,3317,195,3122
6652,29,13,3,2885,190,2695
6653,2663,20,2,2499,1,2498
6654,2631,15,1,3293,198,3095
6655,1136,34,3,2869,58,2811
6656,1646,8,3,2864,20,2844
6657,1045,19,2,2161,105,2056
6658,810,12,3,4484,122,4362
6659,834,27,3,1051,24,1027
6660,2659,15,3,3293,121,3172
6661,2604,9,3,3230,41,3189
6662,2288,32,3,3085,199,2886
6663,1491,7,3,1535,19,1516
6664,2375,23,1,1578,168,1410
6665,2064,12,2,4484,176,4308
6666,717,35,1,4634,8,4626
6667,1994,6,1,1957,101,1856
6668,2670,5,2,2071,13,2058
6669,1274,16,1,2574,128,2446
6670,3110,5,3,2071,121,1950
6671,55,34,2,2869,103,2766
6672,1269,10,3,4508,126,4382
6673,1695,1,2,2461,40,2421
6674,291,17,3,3145,130,3015
6675,125,1,2,2461,177,2284
6676,1710,16,3,2574,22,2552
6677,712,31,3,3246,19,3227
6678,997,34,3,2869,171,2698
6679,907,29,3,3317,162,3155
6680,2324,35,2,4634,162,4472
6681,2279,15,1,3293,198,3095
6682,2648,10,1,4508,114,4394
6683,1744,34,1,2869,70,2799
6684,1298,23,1,1578,151,1427
6685,2116,16,2,2574,151,2423
6686,715,10,1,4508,198,4310
6687,2591,3,2,2369,42,2327
6688,407,20,3,2499,106,2393
6689,3276,6,2,1957,110,1847
6690,3349,11,1,2784,13,2771
6691,121,25,2,3331,141,3190
6692,1145,5,3,2071,147,1924
6693,347,25,2,3331,9,3322
6694,3477,18,3,2740,19,2721
6695,1046,10,3,4508,0,4508
6696,650,19,2,2161,26,2135
6697,3102,3,3,2369,51,2318
6698,2247,27,1,1051,72,979
6699,1351,29,2,3317,128,3189
6700,3344,26,1,3616,54,3562
6701,2279,29,3,3317,165,3152
6702,1965,28,3,3375,17,3358
6703,1881,15,1,3293,115,3178
6704,1704,27,1,1051,180,871
6705,2813,13,3,2885,166,2719
6706,2892,22,3,3610,16,3594
6707,2331,16,2,2574,142,2432
6708,3165,4,2,2713,92,2621
6709,2860,31,2,3246,19,3227
6710,1029,27,3,1051,140,911
6711,2902,15,2,3293,103,3190
6712,1949,16,3,2574,63,2511
6713,351,24,2,2514,199,2315
6714,907,33,2,3027,90,2937
6715,1973,22,2,3610,115,3495
6716,2306,32,3,3085,92,2993
6717,1133,9,3,3230,156,3074
6718,1696,22,3,3610,59,3551
6719,3296,5,3,2071,174,1897
6720,1802,33,3,3027,49,2978
6721,2317,19,2,2161,138,2023
6722,2538,11,1,2784,194,2590
6723,535,25,1,3331,72,3259
6724,18,18,2,2740,83,2657
6725,2034,12,2,4484,99,4385
6726,1964,4,1,2713,30,2683
6727,1364,34,1,2869,158,2711
6728,3109,35,1,4634,101,4533
6729,960,7,3,1535,0,1535
6730,854,29,3,3317,105,3212
6731,11,11,3,2784,74,2710
6732,127,15,3,3293,185,3108
6733,1047,20,1,2499,125,2374
6734,1791,6,3,1957,40,1917
6735,1538,1,3,2461,187,2274
6736,63,21,2,1910,30,1880
6737,3495,34,2,2869,198,2671
6738,1895,7,3,1535,151,1384
6739,3057,1,2,2461,185,2276
6740,3239,33,1,3027,159,2868
6741,963,14,3,1491,20,1471
6742,133,9,3,3230,77,3153
6743,3254,11,3,2784,120,2664
6744,744,24,3,2514,74,2440
6745,1653,23,1,1578,16,1562
6746,1495,24,2,2514,93,2421
6747,2136,21,2,1910,77,1833
6748,609,25,1,3331,162,3169
6749,2730,5,1,2071,175,1896
6750,3091,32,3,3085,191,2894
6751,243,1,2,2461,100,2361
6752,861,22,2,3610,122,3488
