order_id,customer_id,platform_id,warehouse_id,order_date,order_status,payment_method
1655,1248,3,5,2024-04-18,Cancelled,Debit Card
1656,359,6,2,2024-12-31,Cancelled,COD
1657,1311,5,1,2023-03-10,Shipped,COD
1658,2,3,8,2024-06-25,Shipped,Debit Card
1659,1128,5,7,2024-06-21,Shipped,Credit Card
1660,1241,5,7,2025-02-08,Returned,Debit Card
1661,342,5,8,2023-05-10,Delivered,COD
1662,151,5,6,2025-05-12,Returned,UPI
1663,1238,4,7,2024-01-20,Returned,Credit Card
1664,49,3,8,2023-07-23,Delivered,COD
1665,892,6,3,2024-04-05,Processing,COD
1666,1330,3,7,2023-09-08,Cancelled,UPI
1667,466,4,5,2024-05-13,Shipped,Debit Card
1668,1460,4,6,2023-07-29,Shipped,COD
1669,852,1,4,2023-05-30,Delivered,Credit Card
1670,767,1,6,2024-04-21,Shipped,Debit Card
1671,160,5,5,2023-12-30,Processing,Debit Card
1672,83,4,2,2023-12-27,Returned,COD
1673,636,5,3,2023-01-12,Delivered,COD
1674,1457,5,5,2023-03-03,Delivered,COD
1675,1292,5,6,2023-01-25,Shipped,Debit Card
1676,685,5,8,2023-12-22,Processing,Credit Card
1677,584,3,1,2025-03-31,Processing,UPI
1678,898,4,7,2025-02-20,Processing,UPI
1679,1365,5,2,2023-06-07,Shipped,Credit Card
1680,1353,6,8,2025-01-19,Returned,COD
1681,292,2,2,2024-09-23,Shipped,Credit Card
1682,808,2,1,2023-02-15,Returned,UPI
1683,273,2,7,2024-08-05,Cancelled,Debit Card
1684,311,4,5,2023-08-04,Delivered,UPI
1685,335,1,5,2025-01-14,Shipped,UPI
1686,449,4,3,2024-11-19,Shipped,UPI
1687,164,6,8,2025-04-11,Returned,Credit Card
1688,961,3,6,2024-10-08,Returned,COD
1689,1368,6,5,2025-04-05,Processing,COD
1690,464,1,7,2024-05-09,Returned,Credit Card
1691,1043,3,8,2025-01-11,Shipped,UPI
1692,1212,3,5,2023-04-20,Cancelled,COD
1693,449,2,8,2023-06-06,Delivered,Credit Card
1694,846,6,7,2024-03-05,Processing,Credit Card
1695,613,1,4,2023-06-16,Processing,Debit Card
1696,1358,1,6,2023-02-28,Shipped,Debit Card
1697,886,2,7,2024-04-29,Delivered,Credit Card
1698,759,1,5,2023-08-30,Shipped,Debit Card
1699,812,5,4,2024-02-20,Shipped,COD
1700,587,2,3,2023-12-11,Cancelled,Credit Card
1701,1216,4,2,2023-04-14,Delivered,UPI
1702,18,2,7,2024-05-19,Delivered,COD
1703,106,1,8,2023-07-01,Delivered,COD
1704,597,3,6,2024-11-13,Processing,UPI
1705,83,2,5,2023-12-05,Delivered,UPI
1706,1194,1,1,2024-09-21,Delivered,COD
1707,349,4,8,2023-04-21,Returned,Credit Card
1708,1261,5,2,2025-05-01,Processing,Credit Card
1709,284,1,8,2024-09-12,Returned,COD
1710,1318,6,2,2024-05-23,Processing,COD
1711,1412,3,1,2024-02-07,Returned,COD
1712,1424,4,8,2024-01-03,Processing,Credit Card
1713,602,6,7,2024-03-04,Cancelled,Credit Card
1714,1365,3,4,2023-09-04,Shipped,COD
1715,1441,2,1,2023-03-23,Delivered,UPI
1716,303,1,8,2023-05-10,Cancelled,UPI
1717,579,3,6,2024-08-16,Cancelled,Debit Card
1718,892,4,2,2024-10-21,Processing,Credit Card
1719,1453,2,8,2024-11-02,Delivered,Credit Card
1720,321,4,4,2023-12-20,Delivered,UPI
1721,65,3,7,2023-07-11,Shipped,Debit Card
1722,1349,4,6,2024-04-05,Cancelled,Credit Card
1723,1449,4,6,2025-02-08,Processing,COD
1724,16,2,5,2024-03-01,Delivered,Debit Card
1725,686,2,1,2023-05-24,Cancelled,Debit Card
1726,570,2,3,2024-03-03,Delivered,UPI
1727,1294,3,6,2025-03-30,Processing,Credit Card
1728,691,1,2,2024-05-09,Processing,COD
1729,433,2,6,2024-11-27,Processing,Credit Card
1730,1088,4,4,2024-03-21,Delivered,Debit Card
1731,1473,5,5,2024-07-05,Shipped,UPI
1732,583,3,1,2024-02-22,Processing,UPI
1733,972,4,8,2024-09-15,Processing,COD
1734,646,5,4,2024-04-05,Returned,Credit Card
1735,1336,1,4,2024-11-15,Processing,Credit Card
1736,809,3,1,2024-06-27,Cancelled,UPI
1737,455,4,4,2024-02-11,Delivered,Debit Card
1738,98,1,5,2024-07-02,Processing,Debit Card
1739,34,5,5,2025-02-26,Processing,UPI
1740,1018,5,4,2024-06-30,Processing,Credit Card
1741,238,2,7,2024-07-28,Returned,COD
1742,1117,6,4,2023-01-15,Shipped,UPI
1743,674,6,4,2024-05-06,Delivered,UPI
1744,266,6,5,2023-06-23,Returned,Credit Card
1745,852,2,7,2023-07-28,Cancelled,Credit Card
1746,200,3,5,2024-07-09,Processing,UPI
1747,157,2,2,2025-05-23,Delivered,COD
1748,136,3,3,2023-04-27,Shipped,Credit Card
1749,249,5,8,2024-06-07,Delivered,Debit Card
1750,1369,5,5,2025-03-15,Delivered,Credit Card
1751,189,3,3,2024-02-02,Cancelled,Credit Card
1752,1486,1,2,2023-03-06,Cancelled,COD
1753,701,2,4,2024-05-05,Returned,UPI
1754,697,4,7,2023-04-17,Processing,Debit Card
1755,435,2,4,2024-09-27,Shipped,UPI
1756,465,6,8,2024-07-24,Shipped,Debit Card
1757,660,6,6,2023-07-23,Delivered,UPI
1758,928,2,1,2024-08-07,Returned,UPI
1759,1362,3,6,2024-03-01,Delivered,Credit Card
1760,950,1,3,2025-05-13,Delivered,UPI
1761,1215,2,8,2024-05-21,Processing,Credit Card
1762,246,5,1,2025-03-16,Returned,COD
1763,640,5,7,2023-10-28,Delivered,UPI
1764,113,3,3,2024-12-13,Returned,Debit Card
1765,314,3,6,2025-05-20,Shipped,UPI
1766,1088,3,2,2024-05-25,Returned,Credit Card
1767,834,1,1,2023-10-19,Returned,COD
1768,1458,1,3,2024-06-21,Processing,UPI
1769,743,1,2,2023-09-28,Returned,Credit Card
1770,254,2,4,2024-08-19,Delivered,COD
1771,101,3,5,2025-05-11,Processing,UPI
1772,1460,5,5,2024-07-19,Returned,UPI
1773,827,1,5,2025-06-18,Shipped,UPI
1774,1348,3,5,2025-01-28,Delivered,COD
1775,141,1,1,2023-04-20,Shipped,UPI
1776,961,3,7,2024-07-08,Delivered,Credit Card
1777,326,5,4,2023-03-25,Returned,COD
1778,380,6,2,2024-10-07,Delivered,Debit Card
1779,448,6,3,2023-06-23,Processing,COD
1780,836,1,5,2024-08-13,Cancelled,Debit Card
1781,1122,2,1,2024-03-16,Cancelled,Debit Card
1782,395,5,5,2023-12-19,Cancelled,Debit Card
1783,1210,4,5,2023-10-03,Cancelled,UPI
1784,1448,4,5,2024-10-25,Processing,Debit Card
1785,3,1,7,2024-08-27,Cancelled,Credit Card
1786,1416,2,3,2025-04-13,Processing,UPI
1787,1375,2,3,2024-12-29,Delivered,COD
1788,512,6,1,2025-01-18,Delivered,Debit Card
1789,273,2,5,2023-04-26,Processing,UPI
1790,1335,2,2,2025-04-29,Delivered,Debit Card
1791,220,3,4,2024-04-02,Cancelled,COD
1792,1484,6,2,2025-06-08,Returned,Credit Card
1793,842,4,5,2024-03-30,Cancelled,COD
1794,424,4,6,2023-07-12,Cancelled,Debit Card
1795,1002,3,7,2023-02-20,Returned,UPI
1796,888,4,3,2023-03-04,Delivered,Debit Card
1797,1074,3,4,2024-02-28,Delivered,Credit Card
1798,289,3,5,2023-07-01,Shipped,UPI
1799,970,5,2,2024-08-23,Shipped,Credit Card
1800,621,6,4,2024-04-05,Cancelled,Credit Card
1801,977,4,5,2023-06-14,Shipped,COD
1802,898,2,1,2025-03-10,Cancelled,Debit Card
1803,788,2,3,2023-04-23,Returned,Credit Card
1804,1070,3,2,2023-10-06,Processing,Credit Card
1805,827,1,2,2024-08-03,Delivered,COD
1806,580,3,4,2025-02-14,Processing,COD
1807,1286,4,1,2023-06-02,Delivered,Credit Card
1808,1413,5,7,2024-08-04,Returned,UPI
1809,986,2,3,2023-04-22,Returned,Debit Card
1810,515,6,5,2024-08-23,Cancelled,Debit Card
1811,1372,5,6,2023-04-09,Shipped,Debit Card
1812,1280,2,4,2023-11-29,Delivered,Credit Card
1813,731,4,4,2024-06-29,Returned,Debit Card
1814,467,4,1,2024-12-07,Delivered,UPI
1815,1158,2,4,2024-02-25,Delivered,COD
1816,957,4,2,2023-04-16,Processing,Debit Card
1817,1472,2,4,2025-01-25,Cancelled,COD
1818,760,1,1,2023-09-20,Delivered,Debit Card
1819,247,3,8,2023-08-03,Delivered,Credit Card
1820,485,5,2,2023-04-06,Returned,COD
1821,91,4,5,2024-07-08,Cancelled,UPI
1822,1003,2,7,2023-12-05,Delivered,UPI
1823,1032,5,4,2024-08-12,Returned,UPI
1824,875,6,6,2024-01-01,Shipped,COD
1825,56,6,2,2024-10-04,Processing,UPI
1826,1367,3,4,2023-06-26,Cancelled,COD
1827,93,6,3,2023-07-20,Cancelled,COD
1828,272,3,8,2023-03-04,Shipped,COD
1829,1267,2,1,2023-05-01,Cancelled,Credit Card
1830,1285,3,7,2023-06-07,Delivered,COD
1831,971,4,1,2023-06-25,Returned,UPI
1832,1092,2,7,2023-04-22,Delivered,COD
1833,434,1,3,2024-03-01,Delivered,Debit Card
1834,470,6,3,2023-09-30,Processing,Credit Card
1835,928,2,4,2024-04-04,Shipped,COD
1836,1252,4,5,2023-11-20,Returned,COD
1837,42,2,7,2023-10-30,Shipped,Debit Card
1838,187,5,2,2025-03-26,Cancelled,UPI
1839,471,6,2,2024-07-27,Shipped,Debit Card
1840,1331,5,3,2023-02-24,Processing,COD
1841,1104,2,3,2023-09-04,Delivered,UPI
1842,495,5,2,2023-12-14,Processing,UPI
1843,532,3,6,2024-07-16,Cancelled,COD
1844,91,4,8,2025-05-20,Cancelled,COD
1845,452,6,2,2024-06-14,Cancelled,Debit Card
1846,147,4,2,2025-01-25,Returned,Debit Card
1847,338,6,5,2025-05-17,Returned,UPI
1848,68,1,1,2025-03-04,Delivered,UPI
1849,172,3,3,2025-02-14,Processing,UPI
1850,170,6,4,2024-05-07,Delivered,Debit Card
1851,1104,6,6,2023-02-28,Processing,UPI
1852,1473,2,6,2023-11-17,Shipped,UPI
1853,1033,6,5,2025-02-09,Returned,Credit Card
1854,327,1,3,2024-09-06,Processing,Debit Card
1855,589,4,2,2023-06-04,Cancelled,Credit Card
1856,1027,5,1,2023-11-18,Shipped,Debit Card
1857,83,5,7,2024-04-23,Delivered,UPI
1858,1228,1,1,2024-11-08,Returned,COD
1859,774,3,6,2023-04-01,Returned,Credit Card
1860,1086,2,7,2024-01-22,Processing,UPI
1861,483,4,3,2025-03-27,Returned,COD
1862,659,3,1,2024-01-10,Returned,COD
1863,1182,4,1,2024-07-19,Delivered,Debit Card
1864,109,4,4,2023-09-04,Shipped,Debit Card
1865,1266,3,1,2025-03-01,Processing,COD
1866,258,1,1,2023-10-02,Delivered,UPI
1867,803,3,2,2024-07-23,Processing,UPI
1868,536,6,5,2025-05-27,Cancelled,Debit Card
1869,1021,2,4,2024-01-23,Cancelled,UPI
1870,819,3,4,2023-06-08,Delivered,COD
1871,1427,4,5,2025-01-13,Cancelled,Credit Card
1872,835,3,3,2023-01-22,Cancelled,Debit Card
1873,1469,2,6,2025-01-09,Processing,Debit Card
1874,439,1,5,2025-03-07,Returned,UPI
1875,947,1,7,2023-10-26,Shipped,COD
1876,727,3,5,2025-06-06,Delivered,COD
1877,826,2,6,2023-12-15,Processing,COD
1878,602,2,1,2024-11-15,Delivered,Debit Card
1879,773,3,7,2025-03-22,Returned,Credit Card
1880,1051,5,1,2025-03-01,Cancelled,UPI
1881,755,2,3,2025-04-30,Returned,Credit Card
1882,1486,2,8,2024-09-16,Delivered,Credit Card
1883,77,3,1,2025-05-23,Returned,COD
1884,420,2,4,2025-02-22,Returned,COD
1885,1078,3,6,2024-12-26,Delivered,Debit Card
1886,1492,2,3,2025-04-05,Delivered,UPI
1887,194,6,8,2024-06-22,Shipped,UPI
1888,1115,1,4,2023-09-04,Processing,UPI
1889,1293,6,4,2024-05-19,Cancelled,COD
1890,830,6,6,2023-08-20,Delivered,Debit Card
1891,72,6,2,2023-03-27,Processing,Debit Card
1892,671,4,2,2024-04-17,Processing,Debit Card
1893,1132,6,1,2023-01-11,Cancelled,COD
1894,55,1,2,2023-12-09,Shipped,UPI
1895,1126,2,1,2023-09-08,Shipped,Credit Card
1896,968,6,8,2023-09-28,Returned,UPI
1897,1485,4,1,2024-09-27,Cancelled,Debit Card
1898,754,5,6,2023-05-18,Delivered,UPI
1899,638,5,2,2025-04-07,Delivered,Credit Card
1900,223,5,5,2023-08-20,Cancelled,Debit Card
1901,1086,4,6,2025-05-08,Delivered,COD
1902,835,2,3,2025-04-14,Cancelled,COD
1903,1243,5,3,2023-03-17,Cancelled,Debit Card
1904,564,3,6,2024-03-04,Delivered,UPI
1905,523,1,5,2023-05-14,Processing,Debit Card
1906,88,3,1,2025-03-07,Returned,COD
1907,1009,4,7,2024-03-21,Delivered,UPI
1908,239,6,3,2024-03-12,Delivered,UPI
1909,396,1,4,2024-01-05,Shipped,Debit Card
1910,1245,1,1,2024-01-31,Cancelled,Debit Card
1911,149,3,4,2023-04-13,Cancelled,COD
1912,521,3,6,2023-02-23,Shipped,COD
1913,894,5,2,2024-05-12,Shipped,Debit Card
1914,1150,6,3,2024-09-28,Cancelled,Credit Card
1915,595,6,1,2023-04-29,Cancelled,Credit Card
1916,1136,1,8,2025-03-09,Cancelled,Credit Card
1917,612,2,8,2025-06-02,Processing,COD
1918,835,1,4,2023-08-28,Returned,UPI
1919,110,1,6,2024-04-07,Delivered,UPI
1920,1040,3,2,2025-04-02,Returned,Credit Card
1921,1176,2,1,2025-01-01,Shipped,Credit Card
1922,1194,2,7,2025-02-13,Processing,Debit Card
1923,1279,5,7,2025-06-09,Returned,Debit Card
1924,184,5,5,2023-05-29,Processing,Credit Card
1925,1187,4,4,2023-05-31,Returned,UPI
1926,603,1,5,2024-08-06,Processing,COD
1927,359,2,2,2023-07-09,Cancelled,Credit Card
1928,290,4,7,2024-07-31,Processing,UPI
1929,836,5,1,2024-07-25,Shipped,COD
1930,816,6,2,2024-04-13,Shipped,UPI
1931,1315,4,3,2025-02-06,Cancelled,Credit Card
1932,1151,6,4,2024-06-16,Processing,COD
1933,668,6,6,2024-10-27,Cancelled,COD
1934,1347,5,1,2025-05-06,Returned,UPI
1935,706,4,2,2023-05-26,Processing,Debit Card
1936,700,1,3,2024-02-20,Processing,Credit Card
1937,1116,6,3,2024-03-20,Returned,UPI
1938,1128,4,7,2023-12-19,Shipped,UPI
1939,444,1,8,2025-04-08,Shipped,UPI
1940,1377,6,3,2025-02-23,Cancelled,Credit Card
1941,1171,3,2,2023-09-15,Cancelled,Credit Card
1942,817,5,3,2023-09-04,Processing,Credit Card
1943,1043,3,1,2025-05-25,Delivered,COD
1944,980,2,1,2023-01-07,Processing,Debit Card
1945,1230,4,7,2023-03-06,Delivered,UPI
1946,793,5,4,2023-03-18,Delivered,COD
1947,1254,3,1,2023-02-19,Delivered,Debit Card
1948,1081,1,5,2023-03-24,Returned,UPI
1949,659,1,8,2024-02-22,Cancelled,COD
1950,1193,4,7,2024-10-04,Cancelled,UPI
1951,1495,3,4,2024-10-14,Returned,Credit Card
1952,35,4,8,2024-03-29,Processing,Credit Card
1953,801,2,1,2025-01-01,Shipped,COD
1954,1487,4,7,2024-11-18,Cancelled,COD
1955,706,1,2,2025-02-02,Shipped,Debit Card
1956,788,1,3,2024-08-01,Processing,UPI
1957,540,1,7,2024-06-20,Processing,Credit Card
1958,138,2,4,2023-07-27,Shipped,COD
1959,183,2,6,2024-01-02,Cancelled,COD
1960,707,4,2,2024-04-23,Processing,UPI
1961,951,1,4,2025-05-19,Cancelled,UPI
1962,161,5,3,2023-01-01,Shipped,UPI
1963,449,4,4,2025-04-24,Processing,Credit Card
1964,272,4,8,2024-07-13,Processing,Credit Card
1965,771,1,4,2023-08-12,Shipped,UPI
1966,1368,5,5,2023-11-11,Returned,UPI
1967,1487,2,6,2023-02-18,Cancelled,Debit Card
1968,603,5,1,2025-04-17,Delivered,Debit Card
1969,565,3,1,2023-08-31,Shipped,COD
1970,1397,3,2,2024-02-12,Shipped,UPI
1971,291,4,8,2024-11-14,Processing,COD
1972,383,1,1,2025-05-03,Cancelled,UPI
1973,1007,5,3,2023-04-15,Cancelled,Credit Card
1974,1064,4,3,2024-08-09,Processing,Credit Card
1975,1007,6,8,2023-08-28,Shipped,COD
1976,1105,2,2,2025-05-18,Processing,COD
1977,1114,6,6,2024-02-23,Delivered,Credit Card
1978,469,5,8,2025-01-26,Delivered,Debit Card
1979,1440,5,7,2024-02-17,Delivered,Debit Card
1980,980,6,1,2024-02-17,Shipped,COD
1981,830,5,3,2025-05-30,Delivered,Credit Card
1982,5,4,3,2023-03-28,Cancelled,COD
1983,459,6,6,2023-12-02,Cancelled,UPI
1984,806,6,6,2023-01-16,Returned,Debit Card
1985,215,6,5,2024-02-19,Processing,COD
1986,150,5,3,2023-03-16,Processing,COD
1987,671,5,7,2024-04-12,Processing,UPI
1988,1142,5,5,2023-08-29,Shipped,Credit Card
1989,1120,1,3,2023-05-10,Delivered,Credit Card
1990,70,5,4,2024-11-09,Processing,Debit Card
1991,1473,5,5,2024-06-03,Returned,COD
1992,611,5,6,2025-05-16,Processing,UPI
1993,1326,1,5,2023-12-22,Shipped,Debit Card
1994,74,6,8,2023-04-04,Returned,COD
1995,482,5,7,2024-04-03,Shipped,Debit Card
1996,402,5,3,2023-01-27,Processing,Debit Card
1997,563,4,2,2024-09-20,Delivered,Debit Card
1998,1014,5,8,2024-01-29,Processing,COD
1999,1278,5,7,2024-06-01,Shipped,COD
2000,266,3,4,2024-05-20,Delivered,Credit Card
2001,1396,5,1,2024-02-13,Cancelled,COD
2002,756,1,5,2023-01-31,Returned,Debit Card
2003,781,6,6,2024-12-03,Shipped,UPI
2004,63,6,2,2023-06-21,Returned,COD
2005,702,3,5,2023-09-15,Cancelled,Debit Card
2006,944,5,7,2023-07-20,Cancelled,Credit Card
2007,1253,3,3,2024-10-15,Cancelled,COD
2008,1400,5,5,2025-03-19,Shipped,COD
2009,399,5,2,2023-12-15,Shipped,COD
2010,534,1,6,2023-07-11,Processing,Credit Card
2011,1480,4,3,2023-12-18,Shipped,COD
2012,1179,2,7,2024-08-26,Cancelled,COD
2013,704,5,6,2023-04-15,Cancelled,UPI
2014,1147,6,7,2024-01-14,Returned,UPI
2015,1323,4,5,2024-01-31,Processing,Credit Card
2016,33,5,6,2025-02-13,Shipped,Credit Card
2017,536,2,1,2023-07-18,Returned,UPI
2018,1384,5,2,2025-05-02,Delivered,Debit Card
2019,1227,4,3,2023-02-18,Cancelled,Credit Card
2020,1192,2,5,2025-03-23,Delivered,UPI
2021,746,2,7,2023-11-11,Delivered,Credit Card
2022,602,4,2,2023-12-01,Returned,COD
2023,220,2,3,2024-01-10,Processing,COD
2024,860,4,2,2023-09-01,Shipped,Debit Card
2025,650,1,1,2024-09-27,Returned,COD
2026,1428,6,2,2023-10-18,Delivered,UPI
2027,725,2,8,2024-01-28,Processing,UPI
2028,1426,5,8,2024-07-28,Delivered,COD
2029,979,1,5,2024-01-05,Cancelled,COD
2030,1054,5,6,2024-02-16,Cancelled,COD
2031,678,5,7,2024-03-02,Delivered,Credit Card
2032,1196,5,7,2025-03-22,Shipped,Debit Card
2033,573,3,3,2023-05-22,Shipped,Credit Card
2034,1045,3,5,2024-07-08,Returned,Debit Card
2035,745,3,5,2023-07-02,Processing,COD
2036,624,5,2,2023-03-26,Shipped,Credit Card
2037,53,2,1,2023-02-10,Delivered,COD
2038,629,3,4,2024-08-23,Cancelled,UPI
2039,485,2,2,2025-03-29,Returned,Credit Card
2040,142,2,1,2023-11-28,Returned,Debit Card
2041,70,5,4,2024-10-10,Shipped,COD
2042,1397,1,5,2023-11-07,Returned,Debit Card
2043,791,5,8,2023-05-28,Shipped,COD
2044,867,4,8,2025-01-06,Returned,Debit Card
2045,307,6,1,2023-05-13,Returned,COD
2046,756,3,4,2023-03-13,Processing,COD
2047,355,6,2,2025-01-24,Cancelled,COD
2048,129,2,4,2024-09-13,Cancelled,UPI
2049,1284,3,2,2023-03-02,Shipped,UPI
2050,185,5,4,2024-03-01,Returned,Debit Card
2051,328,2,8,2023-12-20,Delivered,COD
2052,966,4,2,2024-11-12,Shipped,COD
2053,371,3,8,2024-04-20,Returned,Credit Card
2054,744,5,5,2024-05-10,Cancelled,Debit Card
2055,317,5,1,2023-11-30,Cancelled,UPI
2056,1047,6,8,2024-01-27,Processing,COD
2057,1495,1,7,2023-02-24,Processing,COD
2058,1472,4,2,2024-10-22,Shipped,COD
2059,130,4,4,2023-07-23,Shipped,COD
2060,1157,6,3,2025-05-07,Delivered,Credit Card
2061,373,2,3,2024-08-13,Processing,COD
2062,844,2,2,2025-01-20,Shipped,Credit Card
2063,1347,5,2,2024-10-17,Returned,COD
2064,1133,5,3,2023-08-31,Cancelled,Credit Card
2065,1338,3,4,2025-03-19,Processing,COD
2066,656,5,5,2023-10-01,Shipped,UPI
2067,1002,6,8,2025-01-24,Shipped,COD
2068,331,4,5,2023-09-11,Delivered,Credit Card
2069,535,3,8,2024-09-17,Delivered,COD
2070,916,5,8,2023-01-03,Cancelled,COD
2071,902,1,3,2023-02-26,Returned,COD
2072,1366,5,8,2025-02-16,Processing,Debit Card
2073,1473,1,4,2024-05-17,Returned,COD
2074,1187,5,4,2023-05-14,Cancelled,UPI
2075,1383,1,3,2025-03-23,Returned,Debit Card
2076,1494,6,1,2024-07-15,Cancelled,COD
2077,78,1,5,2025-02-18,Processing,Debit Card
2078,1243,6,8,2024-06-15,Processing,Debit Card
2079,716,6,4,2024-12-10,Returned,Credit Card
2080,379,2,7,2023-03-04,Delivered,COD
2081,36,3,5,2023-08-30,Shipped,UPI
2082,1173,5,6,2023-04-23,Shipped,UPI
2083,711,2,4,2025-06-11,Processing,UPI
2084,47,2,3,2025-03-08,Processing,Credit Card
2085,1360,1,2,2023-11-07,Cancelled,Debit Card
2086,568,6,4,2023-02-28,Processing,COD
2087,11,5,7,2024-04-26,Delivered,COD
2088,1407,5,8,2023-04-06,Processing,UPI
2089,298,4,1,2024-10-10,Cancelled,COD
2090,237,2,3,2023-05-01,Shipped,Debit Card
2091,956,6,3,2023-02-24,Delivered,UPI
2092,238,1,7,2024-02-17,Delivered,COD
2093,371,1,2,2024-09-24,Delivered,Debit Card
2094,279,6,6,2024-11-08,Processing,Debit Card
2095,510,2,4,2023-02-07,Returned,COD
2096,884,4,6,2023-08-02,Processing,UPI
2097,1353,2,8,2024-10-28,Returned,UPI
2098,307,3,3,2023-04-13,Delivered,Credit Card
2099,47,5,7,2024-10-02,Processing,COD
2100,691,1,6,2023-05-18,Cancelled,Credit Card
2101,770,2,1,2025-05-10,Processing,COD
2102,1435,3,6,2025-01-08,Shipped,UPI
2103,1342,1,4,2025-01-02,Processing,Credit Card
2104,263,6,8,2025-04-23,Delivered,UPI
2105,469,4,2,2023-05-26,Returned,COD
2106,869,3,6,2024-07-06,Returned,Debit Card
2107,629,2,4,2025-05-16,Delivered,Credit Card
2108,154,6,3,2023-01-27,Cancelled,Debit Card
2109,111,4,2,2024-01-06,Processing,COD
2110,982,2,8,2023-10-12,Delivered,COD
2111,1227,5,1,2024-03-29,Delivered,Debit Card
2112,873,5,1,2024-02-27,Cancelled,COD
2113,260,3,2,2023-12-17,Returned,Credit Card
2114,325,6,1,2023-08-16,Returned,UPI
2115,512,1,2,2023-01-18,Processing,Credit Card
2116,831,4,8,2024-01-13,Shipped,Credit Card
2117,1276,1,6,2024-03-29,Processing,Credit Card
2118,762,3,7,2025-05-13,Cancelled,COD
2119,515,4,2,2023-05-21,Returned,Debit Card
2120,890,1,2,2023-02-15,Processing,UPI
2121,243,5,2,2023-02-09,Cancelled,UPI
2122,845,5,4,2023-04-13,Shipped,Debit Card
2123,566,1,8,2023-06-15,Shipped,UPI
2124,1115,1,2,2025-04-11,Returned,Debit Card
2125,220,2,1,2025-06-08,Delivered,Credit Card
2126,1443,1,8,2023-03-28,Cancelled,UPI
2127,837,4,2,2023-09-10,Delivered,Debit Card
2128,1460,2,6,2023-03-23,Delivered,Credit Card
2129,740,5,5,2024-05-18,Returned,COD
2130,821,2,2,2024-12-21,Cancelled,UPI
2131,36,5,7,2023-07-06,Returned,Credit Card
2132,916,4,7,2024-09-02,Returned,Debit Card
2133,61,2,2,2024-07-28,Delivered,Credit Card
2134,408,6,4,2024-09-13,Shipped,COD
2135,901,3,7,2024-02-08,Shipped,COD
2136,162,3,2,2024-06-21,Cancelled,COD
2137,1433,4,1,2023-02-02,Delivered,Credit Card
2138,826,4,7,2023-04-13,Returned,Credit Card
2139,1284,5,1,2025-02-12,Delivered,UPI
2140,104,4,8,2024-11-13,Shipped,UPI
2141,517,1,1,2025-02-05,Returned,COD
2142,1114,5,2,2025-04-20,Processing,Credit Card
2143,1176,1,6,2023-09-13,Delivered,Credit Card
2144,353,1,5,2024-09-17,Processing,UPI
2145,1208,3,8,2024-02-09,Processing,Debit Card
2146,1309,2,2,2023-07-23,Shipped,Debit Card
2147,1404,1,7,2024-01-27,Processing,Credit Card
2148,210,4,7,2023-04-12,Cancelled,COD
2149,994,3,1,2024-05-11,Shipped,Credit Card
2150,509,2,3,2025-02-19,Returned,Debit Card
2151,375,2,5,2024-08-19,Processing,UPI
2152,1251,4,1,2023-03-10,Returned,COD
2153,883,6,3,2023-01-27,Cancelled,Debit Card
2154,105,5,8,2025-04-19,Processing,COD
2155,217,1,7,2023-02-26,Cancelled,UPI
2156,1292,6,5,2023-04-08,Processing,UPI
2157,482,3,8,2023-05-31,Delivered,UPI
2158,911,1,5,2024-11-08,Processing,UPI
2159,145,5,7,2023-09-24,Returned,COD
2160,330,1,8,2023-12-31,Processing,COD
2161,1170,4,6,2024-03-24,Delivered,COD
2162,127,1,5,2024-07-07,Delivered,Debit Card
2163,972,3,8,2024-11-13,Delivered,COD
2164,387,4,2,2023-11-03,Processing,Debit Card
2165,188,6,2,2023-06-11,Processing,Debit Card
2166,1382,5,5,2025-03-21,Cancelled,Debit Card
2167,1147,5,3,2024-04-19,Shipped,Debit Card
2168,1362,6,1,2023-10-01,Delivered,Credit Card
2169,470,6,2,2023-09-22,Delivered,Debit Card
2170,231,3,7,2023-02-15,Shipped,COD
2171,363,4,5,2024-11-21,Processing,COD
2172,683,6,7,2023-12-29,Delivered,Debit Card
2173,1190,6,7,2023-07-06,Returned,UPI
2174,1239,4,5,2025-05-05,Processing,Debit Card
2175,786,5,4,2025-01-07,Returned,Debit Card
2176,53,3,8,2024-06-07,Returned,COD
2177,133,4,1,2023-06-06,Processing,Credit Card
2178,210,4,3,2023-06-13,Returned,COD
2179,1291,4,5,2024-07-09,Processing,COD
2180,1,5,4,2023-09-30,Processing,Debit Card
2181,1091,6,4,2024-09-20,Delivered,Debit Card
2182,282,3,7,2024-05-06,Cancelled,Debit Card
2183,1233,5,2,2024-03-11,Delivered,UPI
2184,183,3,2,2023-08-08,Delivered,COD
2185,733,6,3,2025-04-20,Cancelled,Debit Card
2186,222,2,4,2024-05-01,Shipped,UPI
2187,700,2,4,2023-02-14,Returned,Credit Card
2188,1140,5,2,2024-02-15,Returned,UPI
2189,340,3,5,2025-02-07,Returned,Debit Card
2190,297,3,2,2024-09-23,Delivered,Debit Card
2191,652,6,1,2025-06-12,Cancelled,Credit Card
2192,561,1,7,2024-02-16,Delivered,Debit Card
2193,992,6,2,2025-03-01,Processing,COD
2194,1434,3,1,2024-07-13,Processing,UPI
2195,821,4,3,2023-04-10,Returned,UPI
2196,907,3,7,2024-06-13,Delivered,COD
